"statefip","state","abbrev","fiscalyear","enrollment","enroll_change","appropriations","approp_change","approp_percap","tuition_2year","tuition_4year"
20,"Kansas","KS",2004,122555,0.0772740058366443,872260308.095473,-0.0553255201550628,7117.2967899757,,
20,"Kansas","KS",2005,123762,0.0878836890404697,883816190.831631,-0.0428102796796997,7141.25653133943,2181.66772725297,5237.4841533713
20,"Kansas","KS",2006,123764,0.0879012692943286,897446204.384606,-0.0280487161373325,7251.27019476266,2197.97307759956,5588.89366430755
20,"Kansas","KS",2007,124493,0.0943092718258852,914438797.348523,-0.00964541522999726,7345.30292746197,2187.78021426699,6043.93124375932
20,"Kansas","KS",2008,124286,0.0924897155514926,923105250.088765,-0.000259482316961576,7427.26654722788,2155.44535916417,6423.85323327662
20,"Kansas","KS",2009,127101,0.117233922857846,925631686.767657,0.00247669658897172,7282.64676727686,2187.51170797855,6626.48455894713
20,"Kansas","KS",2010,134414,0.181516121092789,866728131.322886,-0.0613169726682063,6448.19833739704,2316.15032291726,6892.75852817245
20,"Kansas","KS",2011,137520,0.208818255335607,851252660.759829,-0.0780772012018549,6190.02807416979,2441.83909325357,7094.28657211371
20,"Kansas","KS",2012,137656,0.21001371259801,814344397.097413,-0.118049551718871,5915.7929701387,2456.57594084028,7197.08107985383
20,"Kansas","KS",2013,135534,0.191361063253753,813650158.134931,-0.118801425700392,6003.29185396234,2574.92523056464,7447.53900616232
20,"Kansas","KS",2014,135334,0.189603037867867,776735464.979735,-0.1587807394802,5739.39634518846,2562.11601143972,7785.27089602712
20,"Kansas","KS",2015,135374.818690073,0.189961839334704,803124160,-0.130201281592811,5932.59638514213,2628.15096718639,8085.52505279748
21,"Kentucky","KY",2001,118319,0,1353926130.77674,0,11443.0153295475,,
21,"Kentucky","KY",2002,133755,0.130460872725429,1380169262.9299,0.0193829866760209,10318.6367831475,,
21,"Kentucky","KY",2003,141042,0.192048614339202,1391929936.2623,0.0280693345240038,9868.90384610469,,
21,"Kentucky","KY",2004,147221,0.24427184137797,1405111706.0781,0.0378052939062468,9544.23421983343,,
21,"Kentucky","KY",2005,148315,0.253518031761594,1382352577.31165,0.0209955668102892,9320.38281570748,3420.04505064557,5526.39770638612
21,"Kentucky","KY",2006,149435,0.262983967072068,1438242731.82378,0.0622756287292208,9624.53730266523,3577.65314795427,5981.38885673604
21,"Kentucky","KY",2007,149973,0.267530996712278,1452945766.97281,0.0731351836301902,9688.04896196519,3791.22485461212,6682.75842874136
21,"Kentucky","KY",2008,153831,0.300137763165679,1467292596.98098,0.0837316480029866,9538.34140700495,3856.99506696908,7019.73102188373
21,"Kentucky","KY",2009,154500,0.305791969168096,1414884557.35817,0.0450234508336578,9157.82885021467,4061.89169969405,7507.44315505341
21,"Kentucky","KY",2010,164650,0.391577007919269,1404449998.73023,0.0373165616683324,8529.9119266944,4104.86047328901,7770.73347377616
21,"Kentucky","KY",2011,170671,0.442464861941024,1378524704.47865,0.0181683277564049,8077.08810798934,4174.99888807054,8049.18375369292
21,"Kentucky","KY",2012,170316,0.439464498516722,1287110141.54248,-0.0493498040368894,7557.18864664788,4213.20454544622,8293.28389172752
21,"Kentucky","KY",2013,165539,0.399090594071958,1214998268.42412,-0.102611109420655,7339.6496802815,4297.68013253955,8656.74108106394
21,"Kentucky","KY",2014,162884,0.376651256349361,1203580604.51779,-0.1110441129995,7389.18865277,4353.0404407425,8763.85627433819
21,"Kentucky","KY",2015,162933.128168191,0.377066474261873,1171138600,-0.135005541751286,7187.848248952,4461.31125267957,9188.49078244604
22,"Louisiana","LA",2001,153502,0,1189608532.4906,0,7749.79174532319,,
22,"Louisiana","LA",2002,158440,0.0321689619679222,1325308731.11678,0.114071305744646,8364.73574297384,,
22,"Louisiana","LA",2003,161780,0.0539276361220049,1505781629.22802,0.26577910976771,9307.58826324653,,
22,"Louisiana","LA",2004,169179,0.102128962489088,1537633635.03874,0.29255430928988,9088.79728003319,,
22,"Louisiana","LA",2005,170391,0.110024625086318,1535822468.93449,0.291031820122409,9013.51872419604,2145.86220145198,4363.33545450593
22,"Louisiana","LA",2006,150744,-0.0179671926098683,1478123811.51263,0.242529597882071,9805.52334761334,2189.6474220026,4394.75677582813
22,"Louisiana","LA",2007,157237,0.0243319305285925,1659044633.96218,0.39461393277733,10551.2356122426,2173.86746250695,4370.92284461397
22,"Louisiana","LA",2008,156279,0.0180909694987687,1902961990.20204,0.599653951891165,12176.6967423777,2140.911754564,4281.823509128
22,"Louisiana","LA",2009,161261,0.0505465726830921,1891886700.83812,0.590343923372176,11731.8303919616,2146.7163787471,4490.79394485718
22,"Louisiana","LA",2010,170167,0.108565360711913,1631045656.99401,0.371077638102684,9584.97039375444,2237.5257009229,4675.98099138695
22,"Louisiana","LA",2011,176732,0.151333533113575,1693740153.28999,0.423779425777926,9583.66426730862,2367.97372831078,5066.73583006099
22,"Louisiana","LA",2012,175904,0.145939466586755,1286603460.79421,0.081535165270329,7314.23651988707,2809.14971050364,5456.05308452503
22,"Louisiana","LA",2013,171072,0.114461049367435,1201081380.67067,0.00964422149532632,7020.91154993611,3070.06381284246,6010.20489851698
22,"Louisiana","LA",2014,168216,0.0958554285937643,1133443207.80177,-0.0472132833237484,6738.02258882492,3405.26913480318,6653.4984824831
22,"Louisiana","LA",2015,168266.736376442,0.0961859544269244,1131183764,-0.0491126004016464,6722.56316583776,3683.23408206579,7313.74638420586
23,"Maine","ME",2001,29475,0,309433878.027224,0,10498.1807642824,,
23,"Maine","ME",2002,30611,0.0385411365564037,317445691.080765,0.0258918419166646,10370.3143014199,,
23,"Maine","ME",2003,32392,0.0989652247667515,307223598.7782,-0.00714297756637227,9484.55170345146,,
23,"Maine","ME",2004,34169,0.159253604749788,297219833.283328,-0.0394722285153959,8698.5230262322,,
23,"Maine","ME",2005,34811,0.181034775233249,299989807.220363,-0.0305204810380534,8617.67278217697,3203.97722253619,6915.40517280355
23,"Maine","ME",2006,35008,0.187718405428329,295231315.6066,-0.0458985373908359,8433.25284525251,3344.53479123916,7213.58588508731
23,"Maine","ME",2007,35206,0.194435962680237,300386745.06318,-0.0292376937577839,8532.25998588821,3392.39263749085,7670.56380370452
23,"Maine","ME",2008,35599,0.207769296013571,307181148.859679,-0.00728016331600954,8628.92634230398,3488.06510404161,8199.18893366703
23,"Maine","ME",2009,35706,0.211399491094148,293725267.890009,-0.0507656441413709,8226.21598302832,3479.73132579653,8906.61269004574
23,"Maine","ME",2010,36854,0.250347752332485,294868323.376472,-0.0470716223563293,8000.98560200987,3533.73995519107,9330.12180999769
23,"Maine","ME",2011,37683,0.278473282442748,296199863.991153,-0.0427684716374408,7860.30475257153,3489.87086541281,9575.73462917718
23,"Maine","ME",2012,36763,0.247260390161154,281730483.539961,-0.0895292870447286,7663.42473519465,3462.29521890656,9741.02043264609
23,"Maine","ME",2013,36495,0.238167938931298,271990911.177269,-0.12100474288294,7452.82672084583,3409.70432795865,9578.47633443651
23,"Maine","ME",2014,35931,0.219033078880407,273843424.620946,-0.115017960002253,7621.36941974747,3422.71520499541,9459.37106800242
23,"Maine","ME",2015,35941.8373088287,0.219400756872899,272245555,-0.120181808353745,7574.61430423664,3481.62977917981,9422.23475540025
24,"Maryland","MD",2001,152296,0,1587767236.04826,0,10425.5347221743,,
24,"Maryland","MD",2002,160918,0.0566134369911225,1703942563.28719,0.073168991399568,10588.8872797772,,
24,"Maryland","MD",2003,168540,0.106660713347691,1581458785.33977,-0.00397315838572837,9383.28459321093,,
24,"Maryland","MD",2004,172563,0.133076377580501,1449925835.8009,-0.0868146143325291,8402.29849852462,,
24,"Maryland","MD",2005,175670,0.15347743867206,1451616514.9637,-0.0857497988328696,8263.3148230415,3676.85709776986,8358.73826457419
24,"Maryland","MD",2006,176452,0.158612176288281,1509310527.9995,-0.0494132302692119,8553.66064425168,3678.75039448888,8488.60057079442
24,"Maryland","MD",2007,180451,0.184870252665861,1664823063.52652,0.0485309343389929,9225.90101205603,3619.63424957157,8366.20139170675
24,"Maryland","MD",2008,186137,0.222205442033934,1731040627.47783,0.090235765152933,9299.82017265687,3635.6370892126,8176.82954197446
24,"Maryland","MD",2009,193480,0.270420759573462,1815811129.85671,0.143625519302202,9385.00687335494,3670.47705436522,8150.24523456525
24,"Maryland","MD",2010,205422,0.348833849871303,1747825501.99991,0.100807134898444,8508.46307600893,3706.27732012314,8163.85658374798
24,"Maryland","MD",2011,211325,0.387593896097074,1708737362.69962,0.0761888291336945,8085.82686714596,3818.51821378144,8282.55548641071
24,"Maryland","MD",2012,213492,0.401822766192152,1671217082.64444,0.0525579850128884,7828.00799395031,3856.47061330896,8279.76336368733
24,"Maryland","MD",2013,210579,0.382695540263697,1654526221.18785,0.042045826128609,7857.03332805193,3975.43084861906,8398.94165392756
24,"Maryland","MD",2014,205786,0.351223932342281,1731058334.95382,0.0902469175911374,8411.93441222345,4020.92457018113,8541.41570952223
24,"Maryland","MD",2015,205848.068031355,0.351631481006429,1833600977,0.15482983611854,8907.54523244154,4121.81960646212,8723.7760054834
25,"Massachusetts","MA",2001,126424,0,1456118238.01532,0,11517.735857237,,
25,"Massachusetts","MA",2002,130308,0.0307220148073151,1351542276.6291,-0.0718183171229027,10371.905613079,,
25,"Massachusetts","MA",2003,132815,0.0505521103587926,1261091854.54903,-0.133935815358038,9495.10111470114,,
25,"Massachusetts","MA",2004,134733,0.0657232803897994,1053588634.72079,-0.27644019062846,7819.82613554802,,
25,"Massachusetts","MA",2005,133964,0.0596405745744479,1131386708.27935,-0.223011786583057,8445.45331790149,4149.73697300352,8684.69201669347
25,"Massachusetts","MA",2006,135647,0.0729529203315826,1166577779.07408,-0.198844057702268,8600.10010596682,4160.44903974203,8724.09768625152
25,"Massachusetts","MA",2007,138249,0.0935344554831361,1193650334.23292,-0.180251779649536,8634.06125348405,4149.47821243327,8791.69971636811
25,"Massachusetts","MA",2008,142945,0.130679301398469,1175565141.68962,-0.19267191976669,8223.89829437631,4129.77964561849,8817.42611396671
25,"Massachusetts","MA",2009,148453,0.174246978421819,1144933043.2219,-0.213708740587965,7712.42779345587,4327.61262793136,9084.12750102586
25,"Massachusetts","MA",2010,158529,0.25394703537303,1319938938.02063,-0.0935221443145352,8326.16706104643,4685.80906913624,10089.067813971
25,"Massachusetts","MA",2011,162426,0.284771878757198,1300355769.95126,-0.106971030234717,8005.83508767848,4917.93458764002,10157.0229359008
25,"Massachusetts","MA",2012,163669,0.294603872682402,1256583910.86805,-0.137031679116414,7677.59264654914,5009.87565919883,10572.0128868084
25,"Massachusetts","MA",2013,163678,0.294675061697146,1284068741.14864,-0.118156268065967,7845.09061174161,5231.69154910908,10894.0718237119
25,"Massachusetts","MA",2014,163765,0.295363222173005,1351843472.46325,-0.0716114686498271,8254.77649353188,5179.6535164432,10826.0872768735
25,"Massachusetts","MA",2015,163814.393890522,0.295753922439739,1462827300.65,0.00460749852554532,8929.78489806957,5325.33709484987,10950.9749618515
26,"Michigan","MI",2001,325775,0,3003913478.94246,0,9220.82258903371,,
26,"Michigan","MI",2002,339473,0.0420474253702709,2998750198.80653,-0.00171885114938359,8833.54552145982,,
26,"Michigan","MI",2003,350417,0.0756411633796332,2799761055.87013,-0.0679621515411285,7989.79802883459,,
26,"Michigan","MI",2004,359382,0.103160156549766,2523679302.70342,-0.159869510092584,7022.27519103187,,
26,"Michigan","MI",2005,362559,0.112912286087023,2404828753.49085,-0.199434747255943,6632.93078779136,2463.1732404469,7771.03377211668
26,"Michigan","MI",2006,367285,0.127419231064385,2393353616.25236,-0.203254809757388,6516.33912697865,2528.62054273629,8441.0253959546
26,"Michigan","MI",2007,372154,0.142365129307037,2365618804.24378,-0.212487702849348,6356.55885532275,2586.61243138827,8896.04535456844
26,"Michigan","MI",2008,379510,0.164945130841839,2273624805.98569,-0.24311241920785,5990.94834387945,2603.75116260029,9501.62349975949
26,"Michigan","MI",2009,387510,0.189501956872074,2272482865.88534,-0.243492570003919,5864.32057465703,2706.82522333032,10066.5231319779
26,"Michigan","MI",2010,406983,0.249276341032921,2081045012.61417,-0.30722205309761,5113.34628870044,2759.50583027436,10659.0963234302
26,"Michigan","MI",2011,413048,0.267893484767094,2001493396.42848,-0.333704712050123,4845.66780720033,2883.96077037488,10849.6445463064
26,"Michigan","MI",2012,402900,0.23674315094774,1611784747.77234,-0.463438358304589,4000.45854497974,2975.5562094598,11275.0803448982
26,"Michigan","MI",2013,394149,0.209881052873916,1645849343.10709,-0.45209828623742,4175.70346013078,3112.00737043211,11450.5912219746
26,"Michigan","MI",2014,385745,0.184084107129154,1681679655.46751,-0.440170408616577,4359.56306748633,3248.29014186142,11684.4536672163
26,"Michigan","MI",2015,385861.346266292,0.184441244006728,1784194800,-0.406043212460256,4623.92726626908,3364.68799906913,11908.9094062786
27,"Minnesota","MN",2001,160512,0,1823668377.18481,0,11361.5703323416,,
27,"Minnesota","MN",2002,167780,0.0452801036682616,1832711537.20619,0.00495877437724965,10923.3015687578,,
27,"Minnesota","MN",2003,176083,0.0970083233652313,1719943991.1074,-0.056876780545774,9767.80263345922,,
27,"Minnesota","MN",2004,181162,0.12865081738437,1637421256.16632,-0.102127735145576,9038.4366267005,,
27,"Minnesota","MN",2005,181832,0.132824960127592,1572144088.17632,-0.137922164004818,8646.13537868101,4685.58518671478,7979.69356040516
27,"Minnesota","MN",2006,180965,0.127423494816587,1624097531.09427,-0.109433737288694,8974.64996598384,4772.97941580468,8259.0503521923
27,"Minnesota","MN",2007,182945,0.139759021132376,1623734069.99519,-0.109633039477415,8875.53127986658,4943.66445873581,8716.33897766787
27,"Minnesota","MN",2008,187334,0.167102771132376,1760241993.02833,-0.0347795602259574,9396.27613262053,4970.49277325929,8717.92682093476
27,"Minnesota","MN",2009,190109,0.184391198165869,1737982462.29482,-0.0469854694866492,9142.03147822998,5029.95383659181,9170.12846535163
27,"Minnesota","MN",2010,201393,0.254691238038278,1711001723.62535,-0.0617802309723566,8495.83512647087,5175.02893932339,9596.57191786747
27,"Minnesota","MN",2011,204812,0.2759918261563,1482202752.68013,-0.187241073419171,7236.89409155775,5287.26141235395,10048.9011698252
27,"Minnesota","MN",2012,199465,0.242679675039872,1336494836.407,-0.26713932580761,6700.39774600557,5367.64963195457,10419.1269158924
27,"Minnesota","MN",2013,196719,0.225571919856459,1314825160.03477,-0.279021791196238,6683.77309784396,5492.56001704471,10599.4439069846
27,"Minnesota","MN",2014,192093,0.196751644736842,1404655663.1288,-0.229763656209708,7312.37298146628,5412.22960085828,10540.5098483056
27,"Minnesota","MN",2015,192150.938024681,0.197112602326814,1445822000,-0.207190288493179,7524.40771230732,5390.59696998753,10527.1057704068
28,"Mississippi","MS",2001,103352,0,1114794355.96735,0,10786.3839690316,,
28,"Mississippi","MS",2002,107438,0.0395347937146838,1016101948.58813,-0.0885296977428451,9457.56574571502,,
28,"Mississippi","MS",2003,112358,0.0871390974533633,994470533.572049,-0.107933648705003,8850.90989134774,,
28,"Mississippi","MS",2004,113695,0.100075470237634,1012327992.29636,-0.0919150362777687,8903.89192397519,,
28,"Mississippi","MS",2005,116116,0.123500270918802,969059270.377342,-0.13072822338031,8345.6136137771,1908.80492718341,4927.58115419728
28,"Mississippi","MS",2006,114968,0.112392600046443,946605632.546589,-0.150869729937606,8233.64442755018,1983.88479082039,4976.3632882449
28,"Mississippi","MS",2007,115525,0.117781949067265,1048331642.09925,-0.0596188108706616,9074.50025621512,1962.85739414628,5159.31211101649
28,"Mississippi","MS",2008,118610,0.147631395618856,1166317297.28557,0.0462174400528919,9833.21218519158,1910.61002013048,5318.18131407882
28,"Mississippi","MS",2009,122053,0.18094473256444,1180774496.3929,0.059185929738851,9674.27671907205,1951.56034431554,5454.44577589209
28,"Mississippi","MS",2010,132305,0.280139716696339,1168365354.33169,0.0480546013509859,8830.84807325264,2025.67602499365,5407.62677939005
28,"Mississippi","MS",2011,136857,0.324183373326109,1091487938.56631,-0.0209064723697963,7975.38992208154,2268.41606251833,5667.29336242191
28,"Mississippi","MS",2012,136145,0.317294295224089,992389904.291564,-0.109800028158172,7289.21300298626,2293.28956373955,5900.15042861427
28,"Mississippi","MS",2013,135089,0.307076786128957,946239144.164609,-0.151198479702096,7004.56102395169,2317.12580342825,6300.74076084529
28,"Mississippi","MS",2014,132666,0.283632634104807,980936957.033216,-0.12007362453677,7394.03431951831,2410.2516594095,6612.75795815101
28,"Mississippi","MS",2015,132706.013982719,0.284019796256664,1009235634,-0.094688963396978,7605.04820928029,2525.79908931699,6861.04652355484
29,"Missouri","MO",2001,145980,0,1296852053.13312,0,8883.76526327661,,
29,"Missouri","MO",2002,150857,0.0334086861213865,1294538008.17191,-0.0017843553978401,8581.22598336114,,
29,"Missouri","MO",2003,157409,0.0782915467872311,1137282264.82863,-0.123043941611521,7225.01422935555,,
29,"Missouri","MO",2004,160777,0.101363200438416,1066549833.3814,-0.177585576701155,6633.72144884777,,
29,"Missouri","MO",2005,160675,0.10066447458556,1063573511.7589,-0.179880612295467,6619.40881754412,2657.0169490936,7326.5513828631
29,"Missouri","MO",2006,162985,0.116488560076723,1017323751.18724,-0.215543709300194,6241.82440830282,2710.5955864986,7458.59803551237
29,"Missouri","MO",2007,164217,0.124928072338677,1038095334.9918,-0.199526782963546,6321.48519941175,2772.11578818886,7566.21816550419
29,"Missouri","MO",2008,168028,0.151034388272366,1045615711.08113,-0.193727836143694,6222.8658978333,2800.51380949494,7652.50180678359
29,"Missouri","MO",2009,172476,0.181504315659679,1132550006.93546,-0.126692976119147,6566.42087557375,2851.26274033898,7969.422694188
29,"Missouri","MO",2010,185863,0.273208658720373,1185025216.12279,-0.0862294482552274,6375.79946585815,2817.38228813132,7878.84232901841
29,"Missouri","MO",2011,195384,0.338429921907111,1071580601.81696,-0.173706361316941,5484.48492106294,2761.92234133897,7783.69664491305
29,"Missouri","MO",2012,197255,0.351246746129607,970700491.618025,-0.251494810627883,4921.04378402588,2845.5511321503,7992.71215298796
29,"Missouri","MO",2013,194396,0.331661871489245,952670841.919372,-0.265397437111062,4900.67101133445,2954.46327607098,8127.84304999445
29,"Missouri","MO",2014,192973,0.32191396081655,961183827.053555,-0.258833091460672,4980.92389636662,3007.64388478584,8151.92099386046
29,"Missouri","MO",2015,193031.203445398,0.322312669169736,1032061214,-0.204179681478239,5346.60301328917,3096.30571826036,8383.43809938283
30,"Montana","MT",2001,32178,0,191521155.886916,0,5951.92851907876,,
30,"Montana","MT",2002,33682,0.0467400087015974,199016859.524856,0.039137731825124,5908.70077563257,,
30,"Montana","MT",2003,34692,0.0781279134812605,189792677.456642,-0.00902499999161867,5470.79088713946,,
30,"Montana","MT",2004,35955,0.117378333022562,191506765.726568,-7.51361398235065e-05,5326.29024409869,,
30,"Montana","MT",2005,35853,0.11420846541115,188388921.991914,-0.0163545060100391,5254.48140997724,2921.23703603878,5516.52031995827
30,"Montana","MT",2006,35972,0.117906644291131,203444530.78814,0.0622561765879483,5655.63579417714,2937.76704635872,5849.36774655555
30,"Montana","MT",2007,35937,0.116818944620548,196441098.475948,0.0256887682525094,5466.26314038312,2981.96646056953,6096.10406285949
30,"Montana","MT",2008,35686,0.1090185841258,211861944.10465,0.106206482117015,5936.83640936642,3096.77574942155,5927.47473770147
30,"Montana","MT",2009,36098,0.121822363105227,224957573.723365,0.174583417072688,6231.85699272439,3201.88205643635,5883.34802105522
30,"Montana","MT",2010,38462,0.195288706569706,228772216.030388,0.194501019853217,5948.00624071521,3252.00172637794,5989.66738387609
30,"Montana","MT",2011,40165,0.2482130648269,224317197.456211,0.171239785064054,5584.8922558499,3242.58246973479,6007.71634867997
30,"Montana","MT",2012,40420,0.256137733855429,210197737.849925,0.0975170699890514,5200.33987753401,3176.28404882566,6116.47887725728
30,"Montana","MT",2013,39674,0.232954192305302,206840886.494273,0.0799897564131365,5213.51228749995,3165.20407761898,6296.6487064463
30,"Montana","MT",2014,39163,0.217073777114799,228613743.539799,0.193673578676521,5837.49313228811,3192.65100920474,6270.67351694799
30,"Montana","MT",2015,39174.8121267334,0.217440864153565,240959102,0.258133081351464,6150.86809403143,3213.26400996264,6279.1195323741
31,"Nebraska","NE",2001,65186,0,666218842.899433,0,10220.274950134,,
31,"Nebraska","NE",2002,66547,0.0208787162887737,685687580.560258,0.0292227364451227,10303.8090456408,,
31,"Nebraska","NE",2003,68612,0.0525572975792348,676815966.462728,0.0159063702208951,9864.39640970571,,
31,"Nebraska","NE",2004,69717,0.0695087902310312,634456461.253862,-0.0476755978671196,9100.45557401871,,
31,"Nebraska","NE",2005,69778,0.0704445739882797,621713568.601921,-0.0668027852587022,8909.87945487004,2176.72903403904,5827.65799243577
31,"Nebraska","NE",2006,70130,0.0758445064891234,643312703.563382,-0.0343823048239859,9173.14563757852,2219.38190627748,6306.0894250178
31,"Nebraska","NE",2007,70919,0.087948332464026,662060321.025337,-0.00624197576880077,9335.44354863064,2333.86410774746,6062.48157943938
31,"Nebraska","NE",2008,71836,0.102015770257417,679656193.340015,0.0201695742829801,9461.21990840268,2409.22445487489,6239.38825181288
31,"Nebraska","NE",2009,73969,0.13473752032645,697821747.727487,0.0474362218434344,9433.97568883569,2469.77128320159,6566.94542979852
31,"Nebraska","NE",2010,78845,0.209538858037002,700416722.603954,0.0513313006214131,8883.46404469471,2505.0678174315,6807.58185434522
31,"Nebraska","NE",2011,80693,0.237888503666431,700046002.364104,0.0507748464715479,8675.42416769861,2582.07623539132,7065.38273365784
31,"Nebraska","NE",2012,80372,0.232964133402878,676481235.692785,0.0154039365633807,8416.87696825742,2590.74118062368,7182.52051119516
31,"Nebraska","NE",2013,78014,0.196790721934158,674750478.445096,0.0128060556025892,8649.0947579293,2660.85837294343,7349.32970058655
31,"Nebraska","NE",2014,76607,0.175206332648115,693183270.903888,0.0404738297210323,9048.56306739447,2695.41267775536,7368.25677376612
31,"Nebraska","NE",2015,76630.105778226,0.175560791860615,717198058,0.0765202240133307,9359.2205141362,2748.94159955739,7404.23032444595
32,"Nevada","NV",2001,48099,0,427972450.958545,0,8897.74113720754,,
32,"Nevada","NV",2002,51728,0.0754485540239922,460684223.240425,0.076434294330426,8905.89667569642,,
32,"Nevada","NV",2003,55044,0.144389696251481,481640150.35327,0.125399892620477,8750.09356793237,,
32,"Nevada","NV",2004,57778,0.201230794819019,614463325.845685,0.43575439136199,10634.901274632,,
32,"Nevada","NV",2005,62790,0.305432545375164,640223790.767726,0.495946267881948,10196.2699596707,1963.13055253663,3548.45107420771
32,"Nevada","NV",2006,65184,0.355204889914551,665595726.078981,0.555230306502726,10211.0291801513,1954.1503065455,3590.73632103522
32,"Nevada","NV",2007,65397,0.359633256408657,693147205.437176,0.619607065559265,10599.0673186412,1965.17618610628,4225.99834711351
32,"Nevada","NV",2008,67738,0.408303706937774,694856107.812627,0.623600085137098,10257.9956274562,1970.98037770043,4413.74392011419
32,"Nevada","NV",2009,70350,0.462608370236387,692395968.939704,0.617851727112152,9842.16018393324,2118.04939063851,4848.02871974884
32,"Nevada","NV",2010,73690,0.532048483336452,634745210.056813,0.483145021683408,8613.72248686135,2208.04146767501,4960.99524611651
32,"Nevada","NV",2011,74572,0.550385662903595,588962387.167006,0.376168923602174,7897.90252597497,2401.15961690826,5692.98566327157
32,"Nevada","NV",2012,70032,0.455997006174765,492093477.603918,0.149825126598121,7026.69461965841,2613.62207423015,6284.96545745039
32,"Nevada","NV",2013,69540,0.445768103286971,483238905.476792,0.129135542239843,6949.07830711521,2762.13671931844,6537.05690238698
32,"Nevada","NV",2014,69354,0.441901079024512,490730979.841047,0.14664151569088,7075.74155551298,2719.65731909344,6433.50048038882
32,"Nevada","NV",2015,69374.918168615,0.44233597722645,492758426,0.151378844354003,7102.8325367153,2700,6417.62801641311
33,"New Hampshire","NH",2001,26506,0,136073208.916282,0,5133.67573063766,,
33,"New Hampshire","NH",2002,27456,0.0358409416735833,142879914.505448,0.0500223787134624,5203.95959008771,,
33,"New Hampshire","NH",2003,29783,0.12363238512035,144315423.053128,0.0605719098012656,4845.56367904938,,
33,"New Hampshire","NH",2004,30287,0.142646947860862,143011965.91017,0.0509928225339112,4721.89275630368,,
33,"New Hampshire","NH",2005,30512,0.151135591941447,142440555.002826,0.0467935322261803,4668.34540517913,5778.27106029648,9982.33365865322
33,"New Hampshire","NH",2006,31030,0.170678336980306,139361959.658277,0.0241689805670608,4491.20076243239,6165.74265924034,10209.6325206248
33,"New Hampshire","NH",2007,31743,0.197577906889006,143725682.057139,0.0562379119431637,4527.79138887753,6068.2785593394,10581.8071094938
33,"New Hampshire","NH",2008,32573,0.228891571719611,148793925.92699,0.0934843611907073,4568.01418128481,6270.69140018249,10842.0690317293
33,"New Hampshire","NH",2009,33416,0.260695691541538,152720071.419116,0.122337546350329,4570.26787823544,6182.14624326399,11348.8195616045
33,"New Hampshire","NH",2010,34695,0.308948917226288,157916416.494684,0.160525409464262,4551.56121904263,6434.114899872,12093.9956748273
33,"New Hampshire","NH",2011,35318,0.332453029502754,147254876.358461,0.0821739086719023,4169.40020268592,6713.18410951035,12788.3427479207
33,"New Hampshire","NH",2012,34491,0.301252546593224,86009048.1777098,-0.367920776891311,2493.66641088138,6993.23311863253,14042.6284306628
33,"New Hampshire","NH",2013,34237,0.291669810608919,87592830.5383736,-0.356281583744641,2558.42598762665,6891.01960789964,14951.3437603107
33,"New Hampshire","NH",2014,33665,0.270089790990719,109793573.252291,-0.193128653856906,3261.35669841945,6783.71285772433,14758.2741855392
33,"New Hampshire","NH",2015,33675.1538504834,0.270472868425389,123155000,-0.0949357262841486,3657.1473599439,6499.58784035808,14712.2834356953
34,"New Jersey","NJ",2001,190816,0,2249540240.39122,0,11789.0545886677,,
34,"New Jersey","NJ",2002,197811,0.0366583515009224,2331036003.78993,0.0362277419783033,11784.1576241459,,
34,"New Jersey","NJ",2003,208718,0.0938181284588294,2233812792.42941,-0.00699140547895844,10702.5402333743,,
34,"New Jersey","NJ",2004,216160,0.132819050813349,2214034982.1553,-0.0157833399013785,10242.5748619324,,
34,"New Jersey","NJ",2005,220908,0.157701660238135,2321340144.70939,0.0319175905498252,10508.1760040804,3459.554596357,9851.45828848411
34,"New Jersey","NJ",2006,221887,0.162832257253061,2432877882.1299,0.0815000498532076,10964.490403358,3505.10100632355,10229.8519699317
34,"New Jersey","NJ",2007,226108,0.184953043769914,2303980676.36287,0.0242006944326433,10189.7353316241,3696.15438425182,10818.3238894146
34,"New Jersey","NJ",2008,234263,0.227690550058695,2285697759.53009,0.0160732928843198,9756.97297281301,3786.56298313747,11150.6286370868
34,"New Jersey","NJ",2009,244305,0.280317164179104,2188530488.63287,-0.0271209870634448,8958.18951160588,3914.14645328824,11850.4918535048
34,"New Jersey","NJ",2010,262359,0.374931871541171,2275309199.82575,0.011455211590277,8672.50294377455,4143.08077564738,12157.3321758783
34,"New Jersey","NJ",2011,269961,0.41477129800436,2194978902.5897,-0.0242544395614065,8130.72592926275,4198.5501638494,12470.4005249061
34,"New Jersey","NJ",2012,269408,0.411873218178769,2078313167.90056,-0.0761164745649894,7714.37064935178,4275.60698255478,12511.6886402661
34,"New Jersey","NJ",2013,265952,0.393761529431494,1931898779.2937,-0.141202835759132,7264.08817867022,4255.73657494989,12702.7598680656
34,"New Jersey","NJ",2014,263893,0.382971029683045,2004960586.76985,-0.108724284735993,7597.62701841221,4297.02582392306,12815.3570193302
34,"New Jersey","NJ",2015,263972.593942243,0.38338815373052,2070674000,-0.0795123542044822,7844.27644201982,4434.05094593966,13002.4930802617
35,"New Mexico","NM",2001,69320,0,768181156.111084,0,11081.6669952551,,
35,"New Mexico","NM",2002,71214,0.0273225620311598,803825533.352196,0.0464010044473896,11287.4650118263,,
35,"New Mexico","NM",2003,75915,0.0951384881708021,791576112.812886,0.0304549994694461,10427.13709824,,
